Brand Name,Category Name,City,Customer,Order Date,Order Id,Product Name,Sales Rep,State,Store Name,Region/Regions,Revenue,Total Units
Surly,Mountain Bikes,Oswego,Willian Hardin,02-02-2017,689,Surly Wednesday Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Surly,Mountain Bikes,Pittsford,Deane Sears,22-05-2017,903,Surly Wednesday - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,266",2
Surly,Mountain Bikes,Plainview,Barbera Riggs,17-08-2017,1067,Surly Ice Cream Truck Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Surly,Mountain Bikes,Port Chester,Nita Guy,05-03-2017,753,Surly Troll Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,666",2
Surly,Mountain Bikes,Port Washington,Gustavo Gamble,10-09-2017,1120,Surly Ice Cream Truck Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Surly,Mountain Bikes,Richmond Hill,Etsuko Garrison,18-09-2016,442,Surly Ice Cream Truck Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Surly,Mountain Bikes,Rochester,Devin Shaffer,30-09-2017,1153,Surly Ice Cream Truck Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Surly,Mountain Bikes,Rochester,Tam Fisher,25-10-2017,1203,Surly Ice Cream Truck Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Surly,Mountain Bikes,Rochester,Kallie Best,19-11-2017,1257,Surly Ice Cream Truck Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Surly,Mountain Bikes,Scarsdale,Venessa Frost,16-01-2017,656,Surly Wednesday Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Surly,Mountain Bikes,Wantagh,Kandace Giles,02-05-2017,871,Surly Ice Cream Truck Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Surly,Mountain Bikes,Woodhaven,Lena Mills,01-03-2017,744,Surly Wednesday Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Astoria,Zelma Browning,16-02-2017,718,Trek Fuel EX 9.8 29 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Mountain Bikes,Baldwin,Trinidad Mcclain,22-09-2016,452,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Baldwinsville,Guillermina Noble,31-03-2018,1476,Trek Fuel EX 8 29 XT - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Mountain Bikes,Ballston Spa,Natosha Rowland,08-11-2017,1236,Trek Farley Alloy Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Ballston Spa,Hilda Harvey,17-09-2016,440,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Bay Shore,Jeromy Elliott,16-10-2016,509,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Bellmore,Buford Gilbert,19-09-2017,1133,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Bellmore,Elnora Simpson,28-01-2017,677,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Brentwood,Lewis Garner,12-07-2017,1000,Trek X-Caliber 8 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Trek,Mountain Bikes,Bronx,Pamala Henry,20-04-2018,1560,Trek X-Caliber 8 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Trek,Mountain Bikes,Central Islip,Adam Thornton,16-09-2016,437,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Central Islip,Tamela Harrell,16-06-2017,951,Trek Fuel EX 9.8 27.5 Plus - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,600",2
Trek,Mountain Bikes,Corona,Justa Thompson,21-09-2016,449,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,East Elmhurst,Gilbert Calhoun,30-10-2017,1219,Trek Fuel EX 9.8 29 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Mountain Bikes,East Northport,Adelle Larsen,08-04-2018,1505,Trek Fuel EX 9.8 27.5 Plus - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,600",2
Trek,Mountain Bikes,Elmont,Larissa Hays,05-08-2016,358,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Endicott,Yahaira Robertson,27-11-2016,578,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Fairport,Lyndsey Bean,27-04-2018,1592,Trek Fuel EX 9.8 29 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Mountain Bikes,Floral Park,Sheryl Chase,17-01-2017,659,Trek Stache 5 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Mountain Bikes,Floral Park,Sheryl Chase,17-01-2017,659,Trek Fuel EX 5 27.5 Plus - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$4,600",2
Trek,Mountain Bikes,Glen Cove,Novella Patel,30-05-2017,920,Trek Stache 5 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Mountain Bikes,Hollis,Titus Bullock,20-04-2018,1562,Trek Fuel EX 8 29 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Mountain Bikes,Huntington,Deandrea Cox,04-12-2016,584,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Huntington Station,Zoraida Patton,08-02-2017,703,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Jamaica,Cori Schwartz,19-08-2017,1080,Trek Farley Alloy Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Kingston,Brittney Rojas,26-09-2016,461,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Lockport,Marcy Rodriguez,03-05-2017,873,Trek Farley Alloy Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Monroe,Iola Rasmussen,06-10-2016,484,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Monroe,Casimira Chapman,06-12-2016,590,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Monroe,Pamelia Newman,16-04-2018,1541,Trek Fuel EX 8 29 XT - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Mountain Bikes,Mount Vernon,Desmond Rose,21-03-2018,1460,Trek Farley Carbon Frameset - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Trek,Mountain Bikes,Mount Vernon,Desmond Rose,21-03-2018,1460,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Newburgh,Odette Moses,20-08-2016,385,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Newburgh,Tena Huber,14-02-2018,1393,Trek Remedy 9.8 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,600",2
Trek,Mountain Bikes,Niagara Falls,Marlo Jefferson,14-07-2017,1003,Trek Session DH 27.5 Carbon Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Oakland Gardens,Ernest Rollins,28-09-2016,466,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Orchard Park,Chere Mcfadden,29-09-2016,469,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Orchard Park,Christiane Bradford,17-08-2016,375,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Ossining,Lois Steele,23-10-2016,522,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Plainview,Elaina Key,30-07-2017,1034,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Plattsburgh,Terrance Lynn,04-12-2017,1284,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Port Chester,Nita Guy,05-03-2017,753,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Port Washington,Krissy Ochoa,14-09-2017,1125,Trek Farley Alloy Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Port Washington,Nakisha Clay,09-11-2017,1239,Trek Session DH 27.5 Carbon Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Port Washington,Dorthea Walker,07-08-2016,359,Trek Slash 8 27.5 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$8,000",2
Trek,Mountain Bikes,Queensbury,Kathie Freeman,01-10-2017,1161,Trek X-Caliber 8 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Trek,Mountain Bikes,Queensbury,Raymonde Garcia,15-08-2016,370,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Scarsdale,Reita Dickson,17-03-2018,1445,Trek Farley Carbon Frameset - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Trek,Mountain Bikes,Smithtown,Bernetta Marquez,26-02-2017,732,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,South Ozone Park,Majorie Wyatt,16-08-2016,373,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,South Richmond Hill,Minnie Compton,31-10-2017,1221,Trek Fuel EX 5 27.5 Plus - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$4,600",2
Trek,Mountain Bikes,Spring Valley,Loreta Johnston,14-06-2017,945,Trek Session DH 27.5 Carbon Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$940,2
Trek,Mountain Bikes,Spring Valley,Elmira Levy,08-02-2018,1384,Trek Fuel EX 8 29 XT - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Mountain Bikes,Troy,Vernia Madden,03-09-2016,414,Trek Fuel EX 8 29 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$5,800",2
Trek,Mountain Bikes,Webster,Dewayne Herring,06-09-2016,423,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,West Babylon,Delfina Gilliam,07-01-2018,1335,Trek Fuel EX 5 Plus - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$4,500",2
Trek,Mountain Bikes,West Hempstead,Aida Koch,29-01-2018,1371,Trek Remedy 29 Carbon Frameset - 2016,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Mountain Bikes,Whitestone,Ashlee Pena,18-01-2017,660,Trek X-Caliber 8 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$2,000",2
Trek,Mountain Bikes,Whitestone,Ashlee Pena,18-01-2017,660,Trek Remedy 9.8 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,600",2
Surly,Road Bikes,Astoria,Zelma Browning,12-04-2018,1525,Surly Pack Rat - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,698",2
Surly,Road Bikes,Depew,Alfredo Dodson,26-06-2017,977,Surly Steamroller - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,752",2
Surly,Road Bikes,East Northport,Verda Gilbert,04-01-2017,638,Surly Ogre Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,500",2
Surly,Road Bikes,Franklin Square,Regine Odom,22-01-2018,1361,Surly Pack Rat - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,698",2
Surly,Road Bikes,Holbrook,Reatha Perez,20-01-2017,664,Surly Steamroller - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,752",2
Surly,Road Bikes,Monsey,Shiloh Bates,07-03-2017,761,Surly Steamroller - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,752",2
Trek,Road Bikes,Amityville,Tenisha Lyons,12-02-2018,1390,Trek Domane ALR 5 Gravel - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$3,600",2
Trek,Road Bikes,Amityville,Abby Gamble,08-04-2018,1506,Trek Domane SL 7 Women's - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Road Bikes,Amityville,Abby Gamble,08-04-2018,1506,Trek Domane SLR 8 Disc - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$15,000",2
Trek,Road Bikes,Astoria,Dorothea Chang,23-03-2018,1463,Trek Silque SLR 8 Women's - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$13,000",2
Trek,Road Bikes,Baldwin,Lashawna Richardson,27-04-2017,860,Trek Madone 9.2 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Road Bikes,Baldwinsville,Sharyn Hopkins,01-04-2018,1482,Trek Madone 9.2 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Road Bikes,Bay Shore,Todd Waters,12-01-2018,1341,Trek Domane SLR 6 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$11,000",2
Trek,Road Bikes,Bayside,Genoveva Lloyd,18-06-2017,960,Trek Emonda S 4 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Road Bikes,Bellmore,Elnora Simpson,28-01-2017,677,Trek Domane SL Disc Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Canandaigua,Stan Saunders,24-03-2018,1464,Trek Domane ALR 4 Disc Women's - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$3,100",2
Trek,Road Bikes,Canandaigua,Stan Saunders,24-03-2018,1464,Trek 1120 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$5,000",2
Trek,Road Bikes,Canandaigua,Georgetta Hardin,14-04-2018,1534,Trek Domane ALR Disc Frameset - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Central Islip,Damien Dorsey,05-02-2017,694,Trek Domane S 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$5,400",2
Trek,Road Bikes,Fairport,Lyndsey Bean,06-09-2018,1611,Trek Domane SL 6 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Fresh Meadows,Diane Jones,01-03-2018,1412,Trek Domane AL 3 Women's - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$1,840",2
Trek,Road Bikes,Garden City,Courtney Wyatt,17-08-2017,1068,Trek Domane SL 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$7,000",2
Trek,Road Bikes,Howard Beach,Jimmy Russell,01-02-2018,1377,Trek Domane SL 7 Women's - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Road Bikes,Huntington Station,Tonisha Fowler,17-01-2017,658,Trek Domane SL 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$7,000",2
Trek,Road Bikes,Liverpool,Melanie Hayes,11-06-2017,937,Trek Madone 9.2 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Road Bikes,Liverpool,Melanie Hayes,11-06-2017,937,Trek Silque SLR 8 Women's - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$13,000",2
Trek,Road Bikes,Mahopac,Regenia Vaughan,17-08-2017,1065,Trek Emonda S 4 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Road Bikes,Massapequa,Celestine Jacobs,11-02-2018,1389,Trek Domane SL 6 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Merrick,Erma Salinas,06-01-2018,1332,Trek Domane AL 3 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$1,840",2
Trek,Road Bikes,Merrick,Candelaria Coffey,24-03-2017,797,Trek Domane SL Disc Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Monroe,Pamelia Newman,16-04-2018,1541,Trek Domane SLR 9 Disc - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$24,000",2
Trek,Road Bikes,New Rochelle,Renita Henry,20-05-2017,899,Trek Domane S 5 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$5,200",2
Trek,Road Bikes,New Rochelle,Carson Macias,04-02-2017,691,Trek Domane S 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$5,400",2
Trek,Road Bikes,New Windsor,Erlinda Humphrey,11-05-2017,884,Trek Domane SL 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$7,000",2
Trek,Road Bikes,Niagara Falls,Marlo Jefferson,14-07-2017,1003,Trek Silque SLR 8 Women's - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$13,000",2
Trek,Road Bikes,Oakland Gardens,Olimpia Mays,15-07-2017,1006,Trek Domane SLR 6 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$11,000",2
Trek,Road Bikes,Pittsford,Deane Sears,22-05-2017,903,Trek Emonda S 4 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Road Bikes,Plainview,Tiny French,03-03-2018,1414,Trek Emonda SL 6 Disc - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,000",2
Trek,Road Bikes,Plattsburgh,Linnie Branch,25-08-2018,1610,Trek Domane ALR Frameset - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Plattsburgh,Edris Barrett,04-10-2017,1169,Trek Madone 9.2 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$10,000",2
Trek,Road Bikes,Poughkeepsie,Merideth Preston,16-12-2017,1302,Trek Domane SLR 6 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$11,000",2
Trek,Road Bikes,Rome,Kanesha Vega,20-04-2018,1561,Trek Domane SL 5 - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$4,400",2
Trek,Road Bikes,Rosedale,Corinna Adams,22-06-2017,970,Trek Emonda S 4 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Road Bikes,Rosedale,Corinna Adams,22-06-2017,970,Trek Domane SL Disc Frameset - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Scarsdale,Annett Garrett,04-04-2017,817,Trek Emonda S 4 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Road Bikes,Schenectady,Emanuel Mckee,28-03-2018,1471,Trek Domane S 5 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$5,200",2
Trek,Road Bikes,Smithtown,Ayanna Cherry,31-01-2017,685,Trek Emonda S 4 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",2
Trek,Road Bikes,Smithtown,Tempie Jacobson,13-10-2017,1182,Trek Domane SL 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$7,000",2
Trek,Road Bikes,Smithtown,Ayanna Cherry,31-01-2017,685,Trek Domane SLR 6 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$11,000",2
Trek,Road Bikes,South Ozone Park,Felica Munoz,01-05-2017,869,Trek Domane S 6 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$5,400",2
Trek,Road Bikes,Spring Valley,Loreta Johnston,14-06-2017,945,Trek Silque SLR 7 Women's - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$12,000",2
Trek,Road Bikes,Troy,Corrina Sawyer,09-06-2017,934,Trek Domane SLR 6 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$11,000",2
Trek,Road Bikes,Uniondale,Sophia Mcmillan,19-03-2018,1450,Trek Domane ALR Frameset - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$6,400",2
Trek,Road Bikes,Wappingers Falls,Sarah Kirkland,05-02-2017,695,Trek Emonda S 5 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$4,000",2
Trek,Road Bikes,Wappingers Falls,Laure Pena,15-05-2017,892,Trek Silque SLR 7 Women's - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$12,000",2
Trek,Road Bikes,Webster,Klara Stanley,27-02-2017,736,Trek Domane SLR 6 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$11,000",2
Trek,Road Bikes,Whitestone,Ashlee Pena,18-01-2017,660,Trek Domane S 5 Disc - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$5,200",2
Electra,Children Bicycles,Amarillo,Luis Tyler,16-08-2017,1063,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$980,2
Electra,Children Bicycles,Desoto,Cecilia Camacho,26-06-2017,981,Electra Cruiser 1 (24-Inch) - 2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Electra,Children Bicycles,Desoto,Cecilia Camacho,26-06-2017,981,"Electra Girl's Hawaii 1 16"" - 2017",Kali Vargas,TX,Rowlett Bikes,Region,$600,2
Electra,Children Bicycles,Euless,Brain Skinner,11-08-2016,363,Electra Cruiser 1 (24-Inch) - 2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Electra,Children Bicycles,Forney,Marry Benjamin,28-09-2016,467,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Electra,Children Bicycles,Forney,Michel Blankenship,13-02-2017,713,Electra Savannah 3i (20-inch) - Girl's - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$700,2
Electra,Children Bicycles,Fort Worth,Julienne Moody,24-06-2017,974,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Electra,Children Bicycles,Garland,Alisia Albert,27-03-2018,1469,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$980,2
Electra,Children Bicycles,Houston,Ladawn Downs,25-09-2016,460,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Electra,Children Bicycles,Houston,Lolita Mosley,01-03-2018,1413,"Electra Under-The-Sea 1 16"" - 2018",Kali Vargas,TX,Rowlett Bikes,Region,$560,2
Electra,Children Bicycles,Houston,Minerva Decker,06-01-2018,1333,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$600,2
Electra,Children Bicycles,Rowlett,Patsy Russo,16-07-2017,1009,"Electra Girl's Hawaii 1 16"" - 2017",Kali Vargas,TX,Rowlett Bikes,Region,$600,2
Electra,Children Bicycles,Rowlett,Ping Quinn,20-03-2018,1458,"Electra Treasure 1 20"" - 2018",Kali Vargas,TX,Rowlett Bikes,Region,$640,2
Electra,Children Bicycles,Rowlett,Jayne Kirkland,02-06-2017,924,Electra Savannah 3i (20-inch) - Girl's - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$700,2
Electra,Children Bicycles,San Angelo,Thalia Dillard,28-02-2017,741,Electra Cruiser 1 (24-Inch) - 2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Electra,Children Bicycles,San Antonio,Tisha Petty,07-12-2016,594,Electra Cruiser 1 (24-Inch) - 2016,Kali Vargas,TX,Rowlett Bikes,Region,$540,2
Haro,Children Bicycles,Forney,Michel Blankenship,13-02-2017,713,Haro Shredder 20 Girls - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$420,2
Haro,Children Bicycles,Lake Jackson,Cinthia Poole,03-03-2018,1416,Haro Shredder 20 - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$420,2
Strider,Children Bicycles,Forney,Sarita Parks,14-01-2018,1346,Strider Classic 12 Balance Bike - 2018,Kali Vargas,TX,Rowlett Bikes,Region,$180,2
Strider,Children Bicycles,Garland,Lorrie Becker,11-04-2018,1520,Strider Classic 12 Balance Bike - 2018,Kali Vargas,TX,Rowlett Bikes,Region,$180,2
Sun Bicycles,Children Bicycles,Houston,Ivelisse Nixon,20-09-2017,1137,Sun Bicycles Lil Kitt'n - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$220,2
Trek,Children Bicycles,Harlingen,Gwendolyn Miller,06-04-2017,823,Trek Girl's Kickster - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$300,2
Trek,Children Bicycles,Richardson,Maryalice Henry,03-03-2017,748,Trek Boy's Kickster - 2015/2017,Kali Vargas,TX,Rowlett Bikes,Region,$300,2
Trek,Children Bicycles,Richardson,Armando Black,28-03-2017,803,Trek Boy's Kickster - 2015/2017,Kali Vargas,TX,Rowlett Bikes,Region,$300,2
Trek,Children Bicycles,San Angelo,Yang Giles,14-09-2017,1126,Trek Precaliber 16 Boys - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$420,2
Electra,Comfort Bicycles,Amarillo,Delaine Estes,17-08-2017,1071,Electra Townie Original 7D - 2015/2016,Kali Vargas,TX,Rowlett Bikes,Region,"$1,000",2
Electra,Comfort Bicycles,El Paso,Kermit Bowman,22-08-2017,1087,Electra Townie Original 7D - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$980,2
Electra,Comfort Bicycles,Garland,Lorrie Becker,11-04-2018,1520,Electra Townie Commute 27D Ladies - 2018,Kali Vargas,TX,Rowlett Bikes,Region,"$1,800",2
Electra,Comfort Bicycles,Houston,Minerva Decker,06-01-2018,1333,Electra Townie Original 21D EQ - 2017/2018,Kali Vargas,TX,Rowlett Bikes,Region,"$1,360",2
Electra,Comfort Bicycles,Victoria,Tobie Little,26-02-2018,1409,Electra Townie Balloon 7i EQ - 2018,Kali Vargas,TX,Rowlett Bikes,Region,"$1,800",2
Sun Bicycles,Comfort Bicycles,El Paso,Kermit Bowman,22-08-2017,1087,Sun Bicycles Cruz 7 - Women's - 2017,Kali Vargas,TX,Rowlett Bikes,Region,$834,2
